wgs_id	reference	country	blaTEM
ERR3325423	Alfsnes2020	Norway	1
ERR3325424	Alfsnes2020	Norway	1
ERR3325425	Alfsnes2020	Norway	0
ERR3325426	Alfsnes2020	Norway	1
ERR3325427	Alfsnes2020	Norway	0
ERR3325428	Alfsnes2020	Norway	0
ERR3325429	Alfsnes2020	Norway	1
ERR3325430	Alfsnes2020	Norway	0
ERR3325431	Alfsnes2020	Norway	0
ERR3325432	Alfsnes2020	Norway	1
ERR3325433	Alfsnes2020	Norway	1
ERR3325434	Alfsnes2020	Norway	0
ERR3325435	Alfsnes2020	Norway	0
ERR3325436	Alfsnes2020	Norway	0
ERR3325437	Alfsnes2020	Norway	0
ERR3325438	Alfsnes2020	Norway	0
ERR3325439	Alfsnes2020	Norway	0
ERR3325440	Alfsnes2020	Norway	0
ERR3325441	Alfsnes2020	Norway	0
ERR3325442	Alfsnes2020	Norway	0
ERR3325443	Alfsnes2020	Norway	0
ERR3325444	Alfsnes2020	Norway	0
ERR3325445	Alfsnes2020	Norway	0
ERR3325446	Alfsnes2020	Norway	0
ERR3325447	Alfsnes2020	Norway	1
ERR3325448	Alfsnes2020	Norway	0
ERR3325449	Alfsnes2020	Norway	0
ERR3325450	Alfsnes2020	Norway	0
ERR3325451	Alfsnes2020	Norway	0
ERR3325452	Alfsnes2020	Norway	0
ERR3325453	Alfsnes2020	Norway	0
ERR3325454	Alfsnes2020	Norway	0
ERR3325455	Alfsnes2020	Norway	0
ERR3325457	Alfsnes2020	Norway	0
ERR3325458	Alfsnes2020	Norway	0
ERR3325459	Alfsnes2020	Norway	0
ERR3325460	Alfsnes2020	Norway	0
ERR3325461	Alfsnes2020	Norway	0
ERR3325462	Alfsnes2020	Norway	0
ERR3325463	Alfsnes2020	Norway	0
ERR3325464	Alfsnes2020	Norway	0
ERR3325466	Alfsnes2020	Norway	0
ERR3325467	Alfsnes2020	Norway	0
ERR3325469	Alfsnes2020	Norway	0
ERR3325470	Alfsnes2020	Norway	0
ERR3325471	Alfsnes2020	Norway	0
ERR3325472	Alfsnes2020	Norway	0
ERR3325473	Alfsnes2020	Norway	0
ERR3325475	Alfsnes2020	Norway	0
ERR3325476	Alfsnes2020	Norway	0
ERR3325477	Alfsnes2020	Norway	1
ERR3325478	Alfsnes2020	Norway	0
ERR3325479	Alfsnes2020	Norway	0
ERR3325480	Alfsnes2020	Norway	0
ERR3325481	Alfsnes2020	Norway	0
ERR3325483	Alfsnes2020	Norway	0
ERR3325484	Alfsnes2020	Norway	0
ERR3325485	Alfsnes2020	Norway	0
ERR3325486	Alfsnes2020	Norway	0
ERR3325487	Alfsnes2020	Norway	0
ERR3325488	Alfsnes2020	Norway	1
ERR3325489	Alfsnes2020	Norway	1
ERR3325490	Alfsnes2020	Norway	0
ERR3325491	Alfsnes2020	Norway	0
ERR3325492	Alfsnes2020	Norway	0
ERR3325493	Alfsnes2020	Norway	0
ERR3325494	Alfsnes2020	Norway	0
ERR3325495	Alfsnes2020	Norway	0
ERR3325496	Alfsnes2020	Norway	0
ERR3325497	Alfsnes2020	Norway	0
ERR3325498	Alfsnes2020	Norway	0
ERR3325500	Alfsnes2020	Norway	0
ERR3325502	Alfsnes2020	Norway	0
ERR3325503	Alfsnes2020	Norway	0
ERR3325504	Alfsnes2020	Norway	0
ERR3325505	Alfsnes2020	Norway	0
ERR3325506	Alfsnes2020	Norway	0
ERR3325507	Alfsnes2020	Norway	0
ERR3325508	Alfsnes2020	Norway	0
ERR3325509	Alfsnes2020	Norway	1
ERR3325510	Alfsnes2020	Norway	0
ERR3325511	Alfsnes2020	Norway	0
ERR3325512	Alfsnes2020	Norway	0
ERR3325515	Alfsnes2020	Norway	0
ERR3325516	Alfsnes2020	Norway	0
ERR3325517	Alfsnes2020	Norway	0
ERR3325518	Alfsnes2020	Norway	0
ERR3325520	Alfsnes2020	Norway	0
ERR3325522	Alfsnes2020	Norway	0
ERR3325523	Alfsnes2020	Norway	1
ERR3325524	Alfsnes2020	Norway	0
ERR3325525	Alfsnes2020	Norway	1
ERR3325526	Alfsnes2020	Norway	0
ERR3325527	Alfsnes2020	Norway	0
ERR3325528	Alfsnes2020	Norway	1
ERR3325531	Alfsnes2020	Norway	0
ERR3325532	Alfsnes2020	Norway	1
ERR3325533	Alfsnes2020	Norway	0
ERR3325534	Alfsnes2020	Norway	0
ERR3325535	Alfsnes2020	Norway	1
ERR3325536	Alfsnes2020	Norway	1
ERR3325537	Alfsnes2020	Norway	0
ERR3325538	Alfsnes2020	Norway	0
ERR3325539	Alfsnes2020	Norway	0
ERR3325540	Alfsnes2020	Norway	0
ERR3325541	Alfsnes2020	Norway	0
ERR3325542	Alfsnes2020	Norway	0
ERR3325543	Alfsnes2020	Norway	1
ERR3325544	Alfsnes2020	Norway	0
ERR3325545	Alfsnes2020	Norway	0
ERR3325546	Alfsnes2020	Norway	0
ERR3325547	Alfsnes2020	Norway	NA
ERR3325548	Alfsnes2020	Norway	0
ERR3325551	Alfsnes2020	Norway	0
ERR3325552	Alfsnes2020	Norway	1
ERR3325553	Alfsnes2020	Norway	0
ERR3325554	Alfsnes2020	Norway	1
ERR3325556	Alfsnes2020	Norway	1
ERR3325557	Alfsnes2020	Norway	0
ERR3325558	Alfsnes2020	Norway	0
ERR3325559	Alfsnes2020	Norway	0
ERR3325560	Alfsnes2020	Norway	0
ERR3325562	Alfsnes2020	Norway	0
ERR3325564	Alfsnes2020	Norway	0
ERR3325565	Alfsnes2020	Norway	1
ERR3325566	Alfsnes2020	Norway	1
ERR3325567	Alfsnes2020	Norway	0
ERR3325568	Alfsnes2020	Norway	1
ERR3325569	Alfsnes2020	Norway	0
ERR3325570	Alfsnes2020	Norway	0
ERR3325571	Alfsnes2020	Norway	0
ERR3325572	Alfsnes2020	Norway	1
ERR3325573	Alfsnes2020	Norway	0
ERR3325574	Alfsnes2020	Norway	0
ERR3325575	Alfsnes2020	Norway	0
ERR3325576	Alfsnes2020	Norway	0
ERR3325577	Alfsnes2020	Norway	1
ERR3325578	Alfsnes2020	Norway	0
ERR3325580	Alfsnes2020	Norway	0
ERR3325581	Alfsnes2020	Norway	0
ERR3325582	Alfsnes2020	Norway	0
ERR3325583	Alfsnes2020	Norway	0
ERR3325584	Alfsnes2020	Norway	0
ERR3325585	Alfsnes2020	Norway	0
ERR3325586	Alfsnes2020	Norway	0
ERR3325587	Alfsnes2020	Norway	0
ERR3325588	Alfsnes2020	Norway	0
ERR3325589	Alfsnes2020	Norway	1
ERR3325591	Alfsnes2020	Norway	0
ERR3325592	Alfsnes2020	Norway	0
ERR3325593	Alfsnes2020	Norway	0
ERR3325594	Alfsnes2020	Norway	0
ERR3325595	Alfsnes2020	Norway	0
ERR3325596	Alfsnes2020	Norway	0
ERR3325597	Alfsnes2020	Norway	0
ERR3325598	Alfsnes2020	Norway	0
ERR3325599	Alfsnes2020	Norway	0
ERR3325600	Alfsnes2020	Norway	0
ERR3325601	Alfsnes2020	Norway	0
ERR3325602	Alfsnes2020	Norway	0
ERR3325603	Alfsnes2020	Norway	0
ERR3325604	Alfsnes2020	Norway	0
ERR3325605	Alfsnes2020	Norway	0
ERR3325607	Alfsnes2020	Norway	0
ERR3325608	Alfsnes2020	Norway	1
ERR3325609	Alfsnes2020	Norway	0
ERR3325610	Alfsnes2020	Norway	1
ERR3325611	Alfsnes2020	Norway	0
ERR3325612	Alfsnes2020	Norway	0
ERR3325613	Alfsnes2020	Norway	0
ERR3325614	Alfsnes2020	Norway	0
ERR3325615	Alfsnes2020	Norway	0
ERR3325616	Alfsnes2020	Norway	0
ERR3325617	Alfsnes2020	Norway	0
ERR3325618	Alfsnes2020	Norway	0
ERR3325619	Alfsnes2020	Norway	0
ERR3325620	Alfsnes2020	Norway	0
ERR3325621	Alfsnes2020	Norway	0
ERR3325622	Alfsnes2020	Norway	1
ERR3325623	Alfsnes2020	Norway	0
ERR3325624	Alfsnes2020	Norway	0
ERR3325625	Alfsnes2020	Norway	0
ERR3325626	Alfsnes2020	Norway	0
ERR3325627	Alfsnes2020	Norway	0
ERR3325628	Alfsnes2020	Norway	0
ERR3325629	Alfsnes2020	Norway	0
ERR3325630	Alfsnes2020	Norway	0
ERR3325631	Alfsnes2020	Norway	0
ERR3325632	Alfsnes2020	Norway	0
ERR3325633	Alfsnes2020	Norway	0
ERR3325634	Alfsnes2020	Norway	0
ERR3325635	Alfsnes2020	Norway	0
ERR3325636	Alfsnes2020	Norway	0
ERR3325637	Alfsnes2020	Norway	0
ERR3325639	Alfsnes2020	Norway	0
ERR3325640	Alfsnes2020	Norway	0
ERR3325641	Alfsnes2020	Norway	0
ERR3325642	Alfsnes2020	Norway	0
ERR3325643	Alfsnes2020	Norway	1
ERR3325644	Alfsnes2020	Norway	0
ERR3325645	Alfsnes2020	Norway	0
ERR3325646	Alfsnes2020	Norway	1
ERR3325647	Alfsnes2020	Norway	0
ERR3325648	Alfsnes2020	Norway	1
ERR3325649	Alfsnes2020	Norway	0
ERR3325650	Alfsnes2020	Norway	0
ERR3325651	Alfsnes2020	Norway	0
ERR3325652	Alfsnes2020	Norway	0
ERR3325653	Alfsnes2020	Norway	0
ERR3325654	Alfsnes2020	Norway	0
ERR3325655	Alfsnes2020	Norway	0
ERR3325656	Alfsnes2020	Norway	0
ERR3325657	Alfsnes2020	Norway	0
ERR3325658	Alfsnes2020	Norway	0
ERR3325659	Alfsnes2020	Norway	0
ERR3325660	Alfsnes2020	Norway	0
ERR3325662	Alfsnes2020	Norway	1
ERR3325663	Alfsnes2020	Norway	1
ERR3325664	Alfsnes2020	Norway	0
ERR3325665	Alfsnes2020	Norway	0
ERR3325667	Alfsnes2020	Norway	0
ERR3325668	Alfsnes2020	Norway	0
ERR3325669	Alfsnes2020	Norway	0
ERR3325670	Alfsnes2020	Norway	0
ERR3325671	Alfsnes2020	Norway	0
ERR3325672	Alfsnes2020	Norway	0
ERR3325673	Alfsnes2020	Norway	0
ERR3325674	Alfsnes2020	Norway	0
ERR3325675	Alfsnes2020	Norway	0
ERR3325676	Alfsnes2020	Norway	1
ERR3325677	Alfsnes2020	Norway	0
ERR3325678	Alfsnes2020	Norway	0
ERR3325679	Alfsnes2020	Norway	0
ERR3325680	Alfsnes2020	Norway	0
ERR3325681	Alfsnes2020	Norway	0
ERR3325682	Alfsnes2020	Norway	0
ERR3325683	Alfsnes2020	Norway	0
ERR3325684	Alfsnes2020	Norway	0
ERR3325685	Alfsnes2020	Norway	1
ERR3325686	Alfsnes2020	Norway	0
ERR3325687	Alfsnes2020	Norway	0
ERR3325688	Alfsnes2020	Norway	0
ERR3325689	Alfsnes2020	Norway	0
ERR3325690	Alfsnes2020	Norway	1
ERR3325692	Alfsnes2020	Norway	1
ERR3325693	Alfsnes2020	Norway	0
ERR3325694	Alfsnes2020	Norway	0
ERR3325695	Alfsnes2020	Norway	0
ERR3325696	Alfsnes2020	Norway	0
ERR3325697	Alfsnes2020	Norway	0
ERR3325698	Alfsnes2020	Norway	0
ERR3325699	Alfsnes2020	Norway	0
ERR3325700	Alfsnes2020	Norway	0
ERR3325701	Alfsnes2020	Norway	0
ERR3325702	Alfsnes2020	Norway	0
ERR3325703	Alfsnes2020	Norway	0
ERR3325704	Alfsnes2020	Norway	0
ERR3325705	Alfsnes2020	Norway	0
ERR3325706	Alfsnes2020	Norway	0
ERR3325707	Alfsnes2020	Norway	0
ERR3325708	Alfsnes2020	Norway	0
ERR3325709	Alfsnes2020	Norway	0
ERR3325710	Alfsnes2020	Norway	0
ERR3325711	Alfsnes2020	Norway	0
ERR3325712	Alfsnes2020	Norway	0
ERR3325713	Alfsnes2020	Norway	0
ERR3325714	Alfsnes2020	Norway	0
ERR3325715	Alfsnes2020	Norway	1
ERR3325716	Alfsnes2020	Norway	1
ERR3325717	Alfsnes2020	Norway	1
ERR3325718	Alfsnes2020	Norway	1
ERR3325719	Alfsnes2020	Norway	0
ERR3325720	Alfsnes2020	Norway	0
ERR3325721	Alfsnes2020	Norway	1
ERR3325722	Alfsnes2020	Norway	0
ERR3325723	Alfsnes2020	Norway	0
ERR3325724	Alfsnes2020	Norway	0
ERR3325725	Alfsnes2020	Norway	0
ERR3325726	Alfsnes2020	Norway	0
ERR3325727	Alfsnes2020	Norway	0
ERR3325728	Alfsnes2020	Norway	0
ERR3325729	Alfsnes2020	Norway	0
ERR3325730	Alfsnes2020	Norway	0
ERR3325731	Alfsnes2020	Norway	0
ERR3325732	Alfsnes2020	Norway	1
ERR3325733	Alfsnes2020	Norway	0
ERR3325734	Alfsnes2020	Norway	0
ERR3325735	Alfsnes2020	Norway	0
ERR3325736	Alfsnes2020	Norway	0
ERR3325737	Alfsnes2020	Norway	1
ERR3325738	Alfsnes2020	Norway	0
ERR3325739	Alfsnes2020	Norway	1
ERR3325740	Alfsnes2020	Norway	1
ERR3325741	Alfsnes2020	Norway	0
ERR3325742	Alfsnes2020	Norway	0
ERR3325743	Alfsnes2020	Norway	0
ERR3325744	Alfsnes2020	Norway	0
ERR3325745	Alfsnes2020	Norway	0
ERR3325746	Alfsnes2020	Norway	0
ERR3325747	Alfsnes2020	Norway	0
ERR3325748	Alfsnes2020	Norway	0
ERR3325749	Alfsnes2020	Norway	0
ERR3325750	Alfsnes2020	Norway	1
ERR3325751	Alfsnes2020	Norway	0
ERR3325752	Alfsnes2020	Norway	0
ERR3325754	Alfsnes2020	Norway	1
ERR3325756	Alfsnes2020	Norway	1
ERR3325757	Alfsnes2020	Norway	0
ERR3325758	Alfsnes2020	Norway	0
ERR3325759	Alfsnes2020	Norway	0
ERR3325760	Alfsnes2020	Norway	0
ERR3325761	Alfsnes2020	Norway	1
ERR3325762	Alfsnes2020	Norway	0
ERR3325763	Alfsnes2020	Norway	1
ERR3325764	Alfsnes2020	Norway	0
ERR3325765	Alfsnes2020	Norway	0
ERR3325767	Alfsnes2020	Norway	0
ERR3325768	Alfsnes2020	Norway	1
ERR3325769	Alfsnes2020	Norway	0
ERR3325770	Alfsnes2020	Norway	1
ERR3325771	Alfsnes2020	Norway	0
ERR3325772	Alfsnes2020	Norway	0
ERR3325773	Alfsnes2020	Norway	0
ERR3325775	Alfsnes2020	Norway	0
ERR3325776	Alfsnes2020	Norway	0
ERR3325777	Alfsnes2020	Norway	0
ERR3325778	Alfsnes2020	Norway	0
ERR3325779	Alfsnes2020	Norway	0
ERR3325780	Alfsnes2020	Norway	0
ERR3325781	Alfsnes2020	Norway	0
ERR3325782	Alfsnes2020	Norway	0
ERR3325783	Alfsnes2020	Norway	0
ERR3325784	Alfsnes2020	Norway	0
ERR3325785	Alfsnes2020	Norway	0
ERR3325786	Alfsnes2020	Norway	0
ERR3325787	Alfsnes2020	Norway	0
ERR3325788	Alfsnes2020	Norway	0
ERR3325789	Alfsnes2020	Norway	0
ERR3325790	Alfsnes2020	Norway	1
ERR3325792	Alfsnes2020	Norway	0
ERR3325793	Alfsnes2020	Norway	0
ERR3325794	Alfsnes2020	Norway	0
ERR3325795	Alfsnes2020	Norway	0
ERR3325796	Alfsnes2020	Norway	0
ERR3325797	Alfsnes2020	Norway	0
ERR3325798	Alfsnes2020	Norway	0
ERR3325799	Alfsnes2020	Norway	0
ERR3325800	Alfsnes2020	Norway	0
ERR3325801	Alfsnes2020	Norway	0
ERR3325802	Alfsnes2020	Norway	1
ERR3325803	Alfsnes2020	Norway	1
ERR3325804	Alfsnes2020	Norway	0
ERR3325805	Alfsnes2020	Norway	0
ERR3325806	Alfsnes2020	Norway	0
ERR3325807	Alfsnes2020	Norway	0
ERR3325808	Alfsnes2020	Norway	0
ERR3325809	Alfsnes2020	Norway	0
ERR3325810	Alfsnes2020	Norway	0
ERR3325811	Alfsnes2020	Norway	0
ERR3325812	Alfsnes2020	Norway	1
ERR3325813	Alfsnes2020	Norway	0
ERR3325814	Alfsnes2020	Norway	0
ERR3325815	Alfsnes2020	Norway	0
ERR3325816	Alfsnes2020	Norway	0
ERR3325817	Alfsnes2020	Norway	0
ERR3325818	Alfsnes2020	Norway	0
ERR3325819	Alfsnes2020	Norway	0
ERR3325820	Alfsnes2020	Norway	0
ERR3325821	Alfsnes2020	Norway	0
ERR3325822	Alfsnes2020	Norway	0
ERR3325823	Alfsnes2020	Norway	0
ERR3325824	Alfsnes2020	Norway	0
ERR3325825	Alfsnes2020	Norway	0
ERR3325826	Alfsnes2020	Norway	0
ERR3325827	Alfsnes2020	Norway	0
ERR3325828	Alfsnes2020	Norway	0
ERR3325829	Alfsnes2020	Norway	0
ERR3325830	Alfsnes2020	Norway	0
ERR3325831	Alfsnes2020	Norway	0
ERR3325832	Alfsnes2020	Norway	0
ERR3325833	Alfsnes2020	Norway	0
ERR3325834	Alfsnes2020	Norway	1
ERR3325835	Alfsnes2020	Norway	0
ERR3325836	Alfsnes2020	Norway	0
ERR3325838	Alfsnes2020	Norway	1
ERR3325839	Alfsnes2020	Norway	0
ERR3325840	Alfsnes2020	Norway	0
ERR3325841	Alfsnes2020	Norway	0
ERR3325842	Alfsnes2020	Norway	0
ERR3325843	Alfsnes2020	Norway	0
ERR3325844	Alfsnes2020	Norway	0
ERR3325845	Alfsnes2020	Norway	0
ERR3325846	Alfsnes2020	Norway	0
ERR3325848	Alfsnes2020	Norway	0
ERR3325849	Alfsnes2020	Norway	0
ERR3325850	Alfsnes2020	Norway	0
ERR3325851	Alfsnes2020	Norway	1
ERR3325852	Alfsnes2020	Norway	0
ERR3325853	Alfsnes2020	Norway	1
ERR3325854	Alfsnes2020	Norway	0
ERR3325855	Alfsnes2020	Norway	0
ERR3325857	Alfsnes2020	Norway	0
ERR3325858	Alfsnes2020	Norway	0
ERR3325859	Alfsnes2020	Norway	0
ERR3325860	Alfsnes2020	Norway	0
ERR3325861	Alfsnes2020	Norway	0
ERR3325862	Alfsnes2020	Norway	0
ERR3325863	Alfsnes2020	Norway	1
ERR3325864	Alfsnes2020	Norway	0
ERR3325865	Alfsnes2020	Norway	1
ERR3325866	Alfsnes2020	Norway	1
ERR3325867	Alfsnes2020	Norway	1
ERR3325868	Alfsnes2020	Norway	0
ERR3325869	Alfsnes2020	Norway	0
ERR3325870	Alfsnes2020	Norway	0
ERR3325871	Alfsnes2020	Norway	0
ERR3325872	Alfsnes2020	Norway	1
ERR3325873	Alfsnes2020	Norway	0
ERR3325874	Alfsnes2020	Norway	0
ERR3325875	Alfsnes2020	Norway	0
ERR3325876	Alfsnes2020	Norway	0
ERR3325877	Alfsnes2020	Norway	0
ERR3325878	Alfsnes2020	Norway	0
ERR3325879	Alfsnes2020	Norway	0
ERR3325880	Alfsnes2020	Norway	1
ERR3325881	Alfsnes2020	Norway	0
ERR3325882	Alfsnes2020	Norway	0
ERR3325883	Alfsnes2020	Norway	0
ERR3325884	Alfsnes2020	Norway	0
ERR3325885	Alfsnes2020	Norway	0
ERR3325886	Alfsnes2020	Norway	0
ERR3325887	Alfsnes2020	Norway	1
ERR3325888	Alfsnes2020	Norway	0
ERR3325889	Alfsnes2020	Norway	0
ERR3325890	Alfsnes2020	Norway	0
ERR3325891	Alfsnes2020	Norway	0
ERR3325892	Alfsnes2020	Norway	0
ERR3325893	Alfsnes2020	Norway	0
ERR3325894	Alfsnes2020	Norway	0
ERR3325895	Alfsnes2020	Norway	1
ERR3325896	Alfsnes2020	Norway	0
ERR3325897	Alfsnes2020	Norway	0
ERR3325898	Alfsnes2020	Norway	0
ERR3325899	Alfsnes2020	Norway	0
ERR3325900	Alfsnes2020	Norway	0
ERR3325901	Alfsnes2020	Norway	0
ERR3325902	Alfsnes2020	Norway	0
ERR3325903	Alfsnes2020	Norway	0
ERR3325904	Alfsnes2020	Norway	0
ERR3325905	Alfsnes2020	Norway	0
ERR3325906	Alfsnes2020	Norway	0
ERR3325907	Alfsnes2020	Norway	0
ERR3325908	Alfsnes2020	Norway	0
ERR3325909	Alfsnes2020	Norway	0
ERR3325910	Alfsnes2020	Norway	NA
ERR3325911	Alfsnes2020	Norway	0
ERR3325912	Alfsnes2020	Norway	0
ERR3325913	Alfsnes2020	Norway	0
ERR3325914	Alfsnes2020	Norway	0
ERR3325915	Alfsnes2020	Norway	0
ERR3325916	Alfsnes2020	Norway	0
ERR3325917	Alfsnes2020	Norway	0
ERR3325918	Alfsnes2020	Norway	0
ERR3325919	Alfsnes2020	Norway	0
ERR3325920	Alfsnes2020	Norway	1
ERR3325921	Alfsnes2020	Norway	0
ERR3325922	Alfsnes2020	Norway	0
ERR3325923	Alfsnes2020	Norway	0
ERR3325924	Alfsnes2020	Norway	1
ERR3325925	Alfsnes2020	Norway	0
ERR3325926	Alfsnes2020	Norway	1
ERR3325927	Alfsnes2020	Norway	0
ERR3325928	Alfsnes2020	Norway	0
ERR3325929	Alfsnes2020	Norway	0
ERR3325930	Alfsnes2020	Norway	0
ERR3325931	Alfsnes2020	Norway	0
ERR3325932	Alfsnes2020	Norway	0
ERR3325933	Alfsnes2020	Norway	0
ERR3325934	Alfsnes2020	Norway	1
ERR3325935	Alfsnes2020	Norway	1
ERR3325936	Alfsnes2020	Norway	0
ERR3325937	Alfsnes2020	Norway	0
ERR3325938	Alfsnes2020	Norway	0
ERR3325939	Alfsnes2020	Norway	0
ERR3325940	Alfsnes2020	Norway	1
ERR3325941	Alfsnes2020	Norway	0
ERR3325942	Alfsnes2020	Norway	0
ERR3325943	Alfsnes2020	Norway	0
ERR3325944	Alfsnes2020	Norway	0
ERR3325946	Alfsnes2020	Norway	0
ERR3325947	Alfsnes2020	Norway	0
ERR3325948	Alfsnes2020	Norway	0
ERR3325949	Alfsnes2020	Norway	1
ERR3325950	Alfsnes2020	Norway	0
ERR3325951	Alfsnes2020	Norway	0
ERR3325952	Alfsnes2020	Norway	1
ERR3325953	Alfsnes2020	Norway	0
ERR3325954	Alfsnes2020	Norway	1
ERR3325955	Alfsnes2020	Norway	0
ERR3325956	Alfsnes2020	Norway	0
ERR3325957	Alfsnes2020	Norway	0
ERR3325958	Alfsnes2020	Norway	0
ERR3325959	Alfsnes2020	Norway	1
ERR3325960	Alfsnes2020	Norway	0
ERR3325961	Alfsnes2020	Norway	1
ERR3325962	Alfsnes2020	Norway	0
ERR3325963	Alfsnes2020	Norway	0
ERR3325964	Alfsnes2020	Norway	0
ERR3325965	Alfsnes2020	Norway	0
ERR3325966	Alfsnes2020	Norway	0
ERR3325967	Alfsnes2020	Norway	0
ERR3325968	Alfsnes2020	Norway	0
ERR3325969	Alfsnes2020	Norway	0
ERR3325970	Alfsnes2020	Norway	1
ERR3325971	Alfsnes2020	Norway	0
ERR3325972	Alfsnes2020	Norway	1
ERR3325973	Alfsnes2020	Norway	0
ERR3325976	Alfsnes2020	Norway	1
ERR3325977	Alfsnes2020	Norway	0
ERR3325978	Alfsnes2020	Norway	0
ERR3325979	Alfsnes2020	Norway	0
ERR3325980	Alfsnes2020	Norway	0
ERR3325981	Alfsnes2020	Norway	0
ERR3325982	Alfsnes2020	Norway	0
ERR3325983	Alfsnes2020	Norway	0
ERR3325984	Alfsnes2020	Norway	0
ERR3325985	Alfsnes2020	Norway	0
ERR3325986	Alfsnes2020	Norway	1
ERR3325987	Alfsnes2020	Norway	0
ERR3325988	Alfsnes2020	Norway	0
ERR3325989	Alfsnes2020	Norway	0
ERR3325990	Alfsnes2020	Norway	1
ERR3325991	Alfsnes2020	Norway	0
ERR3325992	Alfsnes2020	Norway	0
ERR3325993	Alfsnes2020	Norway	0
ERR3325994	Alfsnes2020	Norway	0
ERR3325995	Alfsnes2020	Norway	0
ERR3325996	Alfsnes2020	Norway	0
ERR3325997	Alfsnes2020	Norway	0
ERR3325998	Alfsnes2020	Norway	0
ERR3325999	Alfsnes2020	Norway	0
ERR3326000	Alfsnes2020	Norway	0
ERR3326001	Alfsnes2020	Norway	0
ERR3326002	Alfsnes2020	Norway	0
ERR3326003	Alfsnes2020	Norway	1
ERR3326004	Alfsnes2020	Norway	0
ERR3326005	Alfsnes2020	Norway	0
ERR3326006	Alfsnes2020	Norway	0
ERR3326007	Alfsnes2020	Norway	1
ERR3326008	Alfsnes2020	Norway	0
ERR3326009	Alfsnes2020	Norway	0
ERR3326010	Alfsnes2020	Norway	0
ERR3326011	Alfsnes2020	Norway	0
ERR3326012	Alfsnes2020	Norway	0
ERR3326013	Alfsnes2020	Norway	0
ERR3326014	Alfsnes2020	Norway	0
ERR3326015	Alfsnes2020	Norway	1
ERR3326016	Alfsnes2020	Norway	1
ERR3326017	Alfsnes2020	Norway	1
ERR3326018	Alfsnes2020	Norway	0
ERR3326019	Alfsnes2020	Norway	0
ERR3326020	Alfsnes2020	Norway	0
ERR3326021	Alfsnes2020	Norway	0
ERR3326022	Alfsnes2020	Norway	0
ERR3326023	Alfsnes2020	Norway	0
ERR3326024	Alfsnes2020	Norway	0
ERR3326025	Alfsnes2020	Norway	0
ERR3326026	Alfsnes2020	Norway	0
ERR3326027	Alfsnes2020	Norway	0
ERR3326028	Alfsnes2020	Norway	0
ERR3326029	Alfsnes2020	Norway	0
ERR3326030	Alfsnes2020	Norway	0
ERR3326031	Alfsnes2020	Norway	0
ERR3326032	Alfsnes2020	Norway	1
ERR3326033	Alfsnes2020	Norway	0
ERR3326034	Alfsnes2020	Norway	1
ERR3326035	Alfsnes2020	Norway	0
ERR3326036	Alfsnes2020	Norway	0
ERR3326037	Alfsnes2020	Norway	0
ERR3326038	Alfsnes2020	Norway	0
ERR3326039	Alfsnes2020	Norway	0
ERR3326040	Alfsnes2020	Norway	0
ERR3326041	Alfsnes2020	Norway	0
ERR3326042	Alfsnes2020	Norway	0
ERR3326043	Alfsnes2020	Norway	0
ERR3326044	Alfsnes2020	Norway	0
ERR3326045	Alfsnes2020	Norway	0
ERR3326046	Alfsnes2020	Norway	0
ERR3326047	Alfsnes2020	Norway	0
ERR3326048	Alfsnes2020	Norway	0
ERR3326049	Alfsnes2020	Norway	0
ERR3326050	Alfsnes2020	Norway	0
ERR3326051	Alfsnes2020	Norway	0
ERR3326052	Alfsnes2020	Norway	0
ERR3326053	Alfsnes2020	Norway	0
ERR3326054	Alfsnes2020	Norway	0
ERR3326055	Alfsnes2020	Norway	0
ERR3326056	Alfsnes2020	Norway	1
ERR3326057	Alfsnes2020	Norway	0
ERR3326058	Alfsnes2020	Norway	0
ERR3326059	Alfsnes2020	Norway	0
ERR3326060	Alfsnes2020	Norway	0
ERR3326061	Alfsnes2020	Norway	0
ERR3326062	Alfsnes2020	Norway	0
ERR3326063	Alfsnes2020	Norway	0
ERR3326064	Alfsnes2020	Norway	0
ERR3326065	Alfsnes2020	Norway	0
ERR3326066	Alfsnes2020	Norway	0
ERR3326067	Alfsnes2020	Norway	0
ERR3326068	Alfsnes2020	Norway	1
ERR3326069	Alfsnes2020	Norway	1
ERR3326070	Alfsnes2020	Norway	0
ERR3326071	Alfsnes2020	Norway	1
ERR3326072	Alfsnes2020	Norway	0
ERR3326073	Alfsnes2020	Norway	0
ERR3326074	Alfsnes2020	Norway	1
ERR3326075	Alfsnes2020	Norway	0
ERR3326076	Alfsnes2020	Norway	0
ERR3326077	Alfsnes2020	Norway	0
ERR3326078	Alfsnes2020	Norway	0
ERR3326079	Alfsnes2020	Norway	0
ERR3326080	Alfsnes2020	Norway	0
ERR3326081	Alfsnes2020	Norway	1
ERR3326082	Alfsnes2020	Norway	0
ERR3326083	Alfsnes2020	Norway	0
ERR3326084	Alfsnes2020	Norway	1
ERR3326085	Alfsnes2020	Norway	0
ERR3326086	Alfsnes2020	Norway	0
ERR3326087	Alfsnes2020	Norway	1
ERR3326089	Alfsnes2020	Norway	0
